"Time,Date";"Acc,X";"Acc,Y";"Acc,Z";"Acc.Abs"
285960;-6,44;12,97;4,34;15,11834
285970;-6,59;12,90;4,94;15,29999
285980;-6,44;11,76;5,00;14,30726
285990;-6,28;9,94;4,16;12,47199
286000;-6,44;10,62;3,49;12,89885
286010;-6,29;11,53;3,65;13,63113
286020;-6,36;11,68;3,95;13,87648
286030;-6,51;11,61;4,18;13,94838
286040;-6,59;11,30;4,32;13,77707
286050;-6,81;10,47;4,10;13,1407
286060;-7,18;9,63;3,49;12,50933
286070;-7,03;9,33;2,89;12,03152
286080;-6,73;9,25;2,59;11,72974
286090;-6,58;9,03;2,66;11,48047
286100;-6,43;8,34;2,65;10,86092
286110;-6,20;8,04;2,65;10,49448
286120;-5,61;7,74;2,64;9,91275
286130;-5,01;7,13;2,63;9,10192
286140;-4,56;6,60;2,40;8,37263
286150;-4,26;6,14;1,80;7,68931
286160;-3,96;5,69;1,27;7,04639
286170;-3,59;5,23;1,41;6,49882
286180;-3,14;4,85;1,33;5,93082
286190;-2,92;5,16;0,88;5,99019
286200;-2,70;5,84;0,73;6,47389
286210;-2,70;6,60;1,26;7,24062
286220;-2,70;6,90;2,01;7,68009
286230;-2,70;6,83;2,31;7,69638
286240;-2,70;6,60;2,31;7,49511
286250;-2,70;6,30;2,16;7,18135
286260;-2,62;5,84;2,01;6,70815
286270;-2,62;5,39;1,55;6,18663
286280;-2,77;5,23;1,10;6,02204
286290;-2,92;5,08;0,95;5,93632
286300;-2,99;5,01;0,81;5,88627
286310;-3,29;5,46;0,74;6,4177
286320;-3,74;6,14;1,27;7,3032
286330;-3,15;6,52;2,17;7,55829
286340;-3,00;7,43;2,55;8,40991
286350;-3,08;7,96;2,62;8,93154
286360;-3,15;8,19;2,40;9,09959
286370;-3,08;8,12;2,18;8,94807
286380;-3,23;8,12;2,03;8,96542
286390;-3,75;7,81;1,88;8,86559
286400;-4,86;7,28;1,89;8,95492
286410;-6,05;6,75;2,34;9,36133
286420;-7,01;6,52;2,87;9,99971
286430;-7,83;6,83;3,26;10,88857
286440;-8,21;7,21;3,79;11,5592
286450;-7,76;7,66;3,94;11,5948
286460;-7,47;8,95;2,74;11,97664
286470;-7,03;9,86;2,60;12,38354
286480;-7,03;10,47;3,20;13,00844
286490;-6,81;11,45;3,43;13,75941
286500;-6,44;12,29;3,88;14,4061
286510;-6,37;12,74;4,48;14,93441
286520;-6,44;12,59;5,01;15,00393
286530;-6,14;10,92;4,77;13,406
286540;-6,28;10,01;3,86;12,43701
286550;-6,07;11,15;3,72;13,22668
286560;-5,92;11,76;4,10;13,78532
286570;-6,07;11,83;4,40;14,00641
286580;-6,22;11,53;4,25;13,76999
286590;-6,51;10,92;3,95;13,31431
286600;-6,80;10,01;3,49;12,59983
286610;-6,73;9,41;3,04;11,95719
286620;-6,58;9,25;2,74;11,67895
286630;-6,43;8,95;2,73;11,35405
286640;-6,43;8,34;2,88;10,91808
286650;-6,13;7,96;2,95;10,47196
286660;-5,53;7,66;2,87;9,87378
286670;-5,01;7,28;2,86;9,28909
286680;-4,49;6,75;2,70;8,54354
286690;-4,19;6,22;2,32;7,84791
286700;-3,89;5,76;1,64;7,14289
286710;-3,51;5,23;1,34;6,4421
286720;-3,14;4,85;1,25;5,91446
286730;-2,84;4,85;1,10;5,73123
286740;-2,69;5,31;0,95;6,02936
286750;-2,62;5,84;1,26;6,52344
286760;-2,55;6,14;1,78;6,88623
286770;-2,70;6,37;2,24;7,27077
286780;-2,85;6,45;2,39;7,4409
286790;-2,92;6,30;2,39;7,33841
286800;-2,92;6,22;2,31;7,24992
286810;-2,92;6,07;2,01;7,0276
286820;-2,85;5,92;1,93;6,8435
286830;-2,77;6,07;1,93;6,94546
286840;-2,85;6,37;2,01;7,26245
286850;-3,00;6,83;2,09;7,74265
286860;-3,15;7,21;2,10;8,1379
286870;-3,07;7,36;2,17;8,2634
286880;-3,15;7,59;1,95;8,44033
286890;-3,22;7,66;1,42;8,43284
286900;-3,67;7,74;1,05;8,62792
286910;-4,11;7,05;1,13;8,24356
286920;-4,78;6,30;1,50;8,04637
286930;-5,37;5,61;2,18;8,07
286940;-5,97;5,46;3,08;8,65633
286950;-6,42;5,92;3,84;9,53412
286960;-7,09;6,45;4,15;10,43996
286970;-7,61;7,13;4,45;11,34097
286980;-7,39;8,19;4,54;11,93028
286990;-7,18;9,86;3,42;12,66612
287000;-6,73;11,00;2,90;13,21873
287010;-6,96;11,68;3,51;14,04206
287020;-6,89;12,21;3,88;14,54817
287030;-6,59;12,74;4,26;14,96588
287040;-6,52;12,82;4,63;15,1091
287050;-6,36;11,61;4,77;14,07092
287060;-6,28;9,63;4,09;12,20466
287070;-6,36;10,47;3,49;12,73694
287080;-6,14;11,45;3,95;13,58207
287090;-6,14;11,91;4,63;14,1753
287100;-6,29;11,83;4,70;14,20164
287110;-6,66;11,38;4,48;13,92313
287120;-6,88;10,62;4,17;13,32355
287130;-6,73;9,94;3,72;12,56395
287140;-6,51;9,48;3,26;11,95257
287150;-6,35;8,95;3,11;11,40848
287160;-6,35;8,04;3,03;10,68273
287170;-6,05;7,51;2,95;10,08329
287180;-5,38;7,05;2,71;9,27618
287190;-4,78;6,68;2,63;8,62176
287200;-4,26;6,30;2,40;7,97026
287210;-3,89;5,92;1,87;7,32076
287220;-3,59;5,69;1,34;6,85794
287230;-3,44;5,46;1,26;6,57514
287240;-3,29;5,16;1,33;6,26042
287250;-3,14;5,23;1,33;6,24645
287260;-3,14;5,69;1,26;6,62001
287270;-2,92;6,07;1,56;6,91258
287280;-2,92;6,30;2,09;7,24671
287290;-2,92;6,52;2,54;7,58479
287300;-2,85;6,60;2,61;7,64759
287310;-2,85;6,75;2,69;7,80499
287320;-2,85;6,90;2,69;7,93666
287330;-3,00;6,90;2,54;7,94244
287340;-3,07;6,68;2,24;7,68142
287350;-3,07;6,37;2,09;7,37389
287360;-3,07;6,14;2,01;7,15651
287370;-3,07;6,14;1,94;7,13579
287380;-3,00;6,37;1,94;7,30175
287390;-3,22;6,83;2,02;7,81249
287400;-3,30;7,05;2,25;8,10324
287410;-3,30;7,13;2,25;8,16949
287420;-3,45;7,43;1,80;8,38813
287430;-3,37;7,21;1,42;8,08159
287440;-3,44;6,83;1,20;7,73844
287450;-3,74;6,60;1,20;7,67886
287460;-4,19;6,52;1,42;7,88088
287470;-4,86;6,60;2,03;8,44145
287480;-5,68;6,75;2,94;9,29618
287490;-6,57;6,98;3,55;10,21853
287500;-7,46;7,43;4,16;11,32401
287510;-7,62;7,96;4,76;12,00296
287520;-7,25;9,18;4,24;12,44007
287530;-7,03;10,54;3,35;13,10773
287540;-7,11;11,15;3,50;13,67829
287550;-7,18;11,61;3,81;14,16997
287560;-6,66;12,21;3,96;14,46374
287570;-6,22;12,59;4,48;14,74126
287580;-6,37;12,21;4,85;14,60173
287590;-5,99;10,24;4,61;12,72683
287600;-5,99;10,01;3,86;12,28819
287610;-5,69;11,00;3,87;12,97363
287620;-5,62;11,61;4,32;13,59885
287630;-5,84;11,83;4,55;13,95878
287640;-6,14;11,76;4,47;13,99841
287650;-6,73;11,15;4,25;13,70152
287660;-6,88;10,39;3,80;13,02834
287670;-6,88;9,94;3,34;12,53955
287680;-6,73;9,63;3,27;12,19567
287690;-6,73;8,95;3,34;11,68254
287700;-6,57;8,27;3,40;11,09795
287710;-6,13;7,96;3,25;10,56037
287720;-5,61;7,59;3,17;9,94878
287730;-5,01;6,98;2,93;9,07552
287740;-4,41;6,45;2,33;8,1497
287750;-3,81;5,84;1,49;7,13183
287760;-3,44;5,23;1,11;6,35895
287770;-3,14;4,85;0,96;5,85836
287780;-2,69;4,93;0,73;5,66395
287790;-2,40;5,54;0,65;6,0688
287800;-2,48;6,45;1,04;6,98288
287810;-2,55;7,13;2,01;7,83619
287820;-2,48;7,21;2,61;8,05605
287830;-2,40;7,05;2,69;7,9217
287840;-2,25;6,68;2,68;7,53858
287850;-2,03;6,14;2,60;6,97374
287860;-2,03;5,46;2,30;6,26131
287870;-2,25;5,16;1,85;5,92191
287880;-2,47;5,16;1,48;5,90631
287890;-2,55;5,46;1,18;6,1396
287900;-2,62;5,99;1,03;6,62163
287910;-2,85;6,68;1,34;7,37968
287920;-2,85;6,90;1,79;7,67844
287930;-2,70;7,05;2,32;7,89988
287940;-2,93;7,74;2,62;8,67711
287950;-3,15;8,12;2,63;9,09334
287960;-3,15;8,04;2,25;8,92373
287970;-3,30;7,96;1,88;8,82202
287980;-3,45;7,96;1,80;8,86368
287990;-3,97;7,89;1,81;9,01325
288000;-4,64;7,51;1,88;9,02421
288010;-5,31;7,28;2,26;9,2899
288020;-5,98;7,05;3,02;9,72429
288030;-6,57;7,05;3,47;10,24557
288040;-7,02;7,21;3,85;10,77009
288050;-7,02;7,59;4,23;11,16515
288060;-6,65;8,19;4,23;11,36673
288070;-6,51;9,48;3,04;11,89339
288080;-6,81;10,47;2,90;12,81769
288090;-7,11;10,92;3,58;13,51303
288100;-6,74;11,83;3,88;14,15844
288110;-6,37;12,59;4,48;14,80504
288120;-6,44;12,67;5,08;15,09361
288130;-6,14;11,08;5,22;13,69564
288140;-6,14;10,09;4,54;12,64873
288150;-5,84;11,00;4,17;13,13205
288160;-5,47;11,76;4,47;13,71615
288170;-5,55;12,21;4,62;14,18718
288180;-5,85;12,21;4,55;14,28293
288190;-6,29;11,45;4,40;13,78724
288200;-6,81;10,62;3,95;13,21655
288210;-6,73;9,94;3,49;12,49924
288220;-6,58;9,33;3,34;11,89402
288230;-6,65;8,65;3,26;11,38454
288240;-6,35;8,27;3,18;10,8993
288250;-5,83;7,89;3,02;10,26276
288260;-5,38;7,59;2,94;9,75351
288270;-4,86;6,98;2,78;8,94607
288280;-4,48;6,37;2,18;8,08867
288290;-4,18;5,84;1,50;7,33802
288300;-3,81;5,16;1,41;6,56561
288310;-3,36;4,78;1,26;5,97521
288320;-2,92;5,01;0,80;5,84889
288330;-2,32;5,76;0,58;6,24142
288340;-2,33;6,90;1,04;7,35748
288350;-2,33;7,28;1,71;7,83515
288360;-2,40;7,13;2,24;7,84984
288370;-2,33;6,83;2,61;7,66981
288380;-2,18;6,22;2,75;7,14198
288390;-2,10;5,54;2,37;6,37966
288400;-2,10;4,85;1,70;5,55263
288410;-2,24;4,55;1,10;5,19097
288420;-2,62;4,63;0,65;5,35528
288430;-2,84;4,93;0,28;5,69679
288440;-2,77;5,46;0,28;6,12934
288450;-2,92;6,37;0,74;7,04745
288460;-3,15;6,98;2,09;7,93579
288470;-2,70;7,43;2,92;8,42966
288480;-3,00;8,27;3,08;9,31845
288490;-3,15;8,50;2,78;9,47754
288500;-3,30;8,42;2,18;9,30274
288510;-3,30;8,12;1,88;8,96005
288520;-3,60;7,81;1,58;8,74438
288530;-4,27;7,51;1,21;8,71964
288540;-5,16;7,21;1,59;9,0022
288550;-6,20;6,83;2,57;9,57009
288560;-6,94;6,83;3,17;10,23913
288570;-7,61;7,13;3,78;11,09359
288580;-7,54;7,36;4,38;11,40751
288590;-7,39;8,04;3,56;11,48725
288600;-7,62;8,88;2,97;12,06747
288610;-7,47;9,33;2,90;12,2982
288620;-7,03;10,77;2,83;13,1695
288630;-6,74;12,21;3,36;14,34654
288640;-6,52;13,12;4,04;15,19894
288650;-6,60;13,58;4,87;15,85952
288660;-6,29;12,52;5,23;14,95308
288670;-6,44;10,77;4,69;13,39617
288680;-6,66;11,38;4,25;13,85275
288690;-6,52;12,21;4,41;14,52523
288700;-6,52;12,52;4,63;14,8514
288710;-6,44;12,36;4,56;14,66639
288720;-6,66;11,61;4,40;14,08755
288730;-7,10;10,39;3,72;13,12712
288740;-7,32;9,79;2,97;12,57855
288750;-6,95;9,48;2,82;12,08944
288760;-6,80;8,88;2,81;11,52854
288770;-6,57;8,19;2,73;10,85261
288780;-5,98;7,66;2,50;10,03222
288790;-5,31;7,13;2,49;9,22849
288800;-4,78;6,45;2,55;8,42313
288810;-4,41;5,76;2,10;7,55211
288820;-4,11;5,16;1,27;6,71362
288830;-3,59;4,78;1,03;6,06206
288840;-2,99;4,48;1,10;5,49236
288850;-2,62;4,78;0,65;5,48639
288860;-2,32;5,69;0,35;6,15519
288870;-2,25;6,60;0,73;7,01121
288880;-2,25;7,13;1,49;7,62421
288890;-2,33;7,13;2,01;7,76591
288900;-2,40;6,75;2,01;7,44216
288910;-2,33;6,45;1,78;7,08189
288920;-2,32;5,92;1,48;6,52613
288930;-2,47;5,54;1,10;6,16304
288940;-2,77;5,39;0,88;6,11837
288950;-2,92;5,54;0,81;6,31078
288960;-2,99;5,76;0,81;6,54506
288970;-3,22;6,14;1,11;7,02462
288980;-3,29;6,52;1,79;7,52404
288990;-3,07;6,68;2,17;7,65989
289000;-3,15;7,36;2,17;8,29148
289010;-3,15;7,66;2,32;8,60253
289020;-3,23;7,89;1,95;8,74206
289030;-3,23;7,89;1,65;8,68007
289040;-3,37;8,04;1,58;8,8609
289050;-3,90;8,12;1,51;9,12768
289060;-4,64;7,96;1,51;9,33996
289070;-5,53;7,74;2,12;9,74367
289080;-6,27;7,36;2,80;10,06447
289090;-7,02;6,98;3,18;10,39218
289100;-7,69;7,05;3,78;11,09603
289110;-7,61;7,21;4,23;11,30318
289120;-7,47;8,04;3,56;11,53565
289130;-7,62;9,03;2,82;12,1435
289140;-7,40;9,56;2,82;12,41067
289150;-6,73;10,39;2,67;12,66626
289160;-6,29;11,53;2,90;13,45
289170;-6,07;12,21;3,43;14,06094
289180;-6,00;12,59;4,18;14,55906
289190;-6,00;12,36;4,63;14,49857
289200;-5,77;10,77;4,39;12,9817
289210;-6,29;10,70;3,94;13,01707
289220;-6,29;11,38;3,95;13,58665
289230;-6,29;11,91;4,33;14,14621
289240;-6,44;11,91;4,48;14,25978
289250;-6,66;11,30;4,40;13,83706
289260;-7,10;10,39;4,02;13,21533
289270;-7,18;9,79;3,35;12,58691
289280;-6,65;9,56;2,67;11,9463
289290;-6,51;9,48;2,44;11,75445
289300;-6,43;8,95;2,43;11,28556
289310;-6,20;8,50;2,43;10,79547
289320;-5,68;8,19;2,50;10,27704
289330;-5,23;7,81;2,72;9,78795
289340;-4,86;7,13;2,71;9,04323
289350;-4,71;6,45;2,33;8,31472
289360;-4,56;5,92;1,65;7,6467
289370;-4,18;5,46;1,42;7,02338
289380;-3,51;5,08;1,41;6,33554
289390;-3,07;5,08;1,03;6,02361
289400;-2,70;5,84;0,66;6,46583
289410;-2,70;7,05;0,89;7,60545
289420;-2,70;7,51;1,49;8,11899
289430;-2,63;7,43;2,09;8,15674
289440;-2,55;7,21;2,46;8,03184
289450;-2,25;6,60;2,38;7,36865
289460;-1,95;5,99;2,15;6,65892
289470;-1,80;5,39;1,92;5,99434
289480;-1,87;4,93;1,47;5,47492
289490;-2,02;4,78;0,95;5,27359
289500;-2,17;4,93;0,35;5,39808
289510;-2,40;5,31;-0,17;5,82717
289520;-2,47;5,69;-0,17;6,20516
289530;-2,92;6,30;0,29;6,94566
289540;-3,59;6,98;1,50;7,99019
289550;-3,52;7,05;2,77;8,35588
289560;-3,60;7,74;2,85;8,99559
289570;-3,90;8,34;2,56;9,55743
289580;-4,27;8,42;2,11;9,6733
289590;-4,27;8,12;1,89;9,36129
289600;-4,49;7,96;2,04;9,36647
289610;-4,79;7,59;2,04;9,19692
289620;-5,38;7,28;2,26;9,33261
289630;-5,83;7,13;2,87;9,64329
289640;-6,12;7,05;3,17;9,86338
289650;-6,65;7,36;3,25;10,43252
289660;-6,72;7,81;3,78;10,97698
289670;-6,58;8,57;3,41;11,32755
289680;-6,95;9,63;2,97;12,24451
289690;-7,25;9,94;3,27;12,72898
289700;-7,10;10,62;3,43;13,22727
289710;-7,11;11,83;3,73;14,30011
289720;-7,11;12,67;4,26;15,14041
289730;-6,89;12,82;4,86;15,34399
289740;-6,36;11,68;4,78;14,13318
289750;-6,29;10,54;4,17;12,96355
289760;-6,21;11,15;3,95;13,36066
289770;-5,99;11,76;4,40;13,90991
289780;-5,99;12,06;4,62;14,23998
289790;-6,14;11,91;4,55;14,15101
289800;-6,59;11,00;4,25;13,50471
289810;-7,03;10,16;3,65;12,88383
289820;-6,95;9,63;3,19;12,30097
289830;-6,73;9,25;2,96;11,81814
289840;-6,73;8,72;2,96;11,40491
289850;-6,57;8,12;2,88;10,834
289860;-6,13;7,81;2,80;10,31502
289870;-5,53;7,51;2,87;9,75602
289880;-5,01;6,98;2,86;9,05156
289890;-4,63;6,52;2,48;8,37554
289900;-4,33;6,07;1,72;7,65307
289910;-4,03;5,46;1,27;6,90641
289920;-3,51;5,08;1,26;6,30388
289930;-3,07;5,23;0,96;6,14007
289940;-2,62;5,76;0,58;6,35862
289950;-2,55;6,60;0,96;7,13966
289960;-2,63;7,13;1,64;7,77318
289970;-2,63;7,13;2,17;7,90063
289980;-2,63;6,98;2,46;7,85205
289990;-2,33;6,68;2,53;7,50944
290000;-2,03;6,07;2,23;6,77413
290010;-1,95;5,46;1,92;6,10925
290020;-2,02;5,01;1,55;5,61629
290030;-2,25;4,93;1,17;5,54283
290040;-2,54;5,16;0,80;5,8069
290050;-2,77;5,54;0,73;6,23379
290060;-3,07;6,22;1,04;7,01317
290070;-3,07;6,30;1,94;7,2669
290080;-2,63;6,98;2,39;7,82916
290090;-2,70;8,04;2,25;8,77509
290100;-2,70;8,04;2,10;8,73788
290110;-2,93;7,81;1,95;8,56744
290120;-3,22;7,66;1,95;8,53719
290130;-3,60;7,66;1,65;8,62272
290140;-4,27;7,81;1,51;9,02878
290150;-5,23;7,74;1,74;9,5014
290160;-6,35;7,43;2,35;10,05285
290170;-7,31;7,05;3,03;10,60294
290180;-8,21;6,90;3,63;11,32175
290190;-7,98;7,13;4,23;11,51084
290200;-7,32;8,12;3,93;11,6146
290210;-7,25;9,63;3,20;12,472
290220;-7,33;10,47;3,65;13,28886
290230;-6,96;11,61;3,73;14,03709
290240;-6,52;12,97;4,11;15,08719
290250;-6,37;13,50;4,64;15,63315
290260;-6,44;12,97;5,01;15,32521
290270;-6,29;10,92;4,77;13,47522
290280;-6,36;10,62;4,17;13,06082
290290;-5,84;11,23;4,17;13,32382
290300;-5,62;11,61;4,24;13,57554
290310;-5,62;11,76;4,32;13,72867
290320;-5,84;11,30;4,24;13,41146
290330;-6,36;10,39;3,87;12,78218
290340;-6,58;9,56;3,19;12,03284
290350;-6,35;9,10;2,66;11,41446
290360;-6,28;8,80;2,51;11,09632
290370;-6,28;8,34;2,65;10,77318
290380;-6,05;7,96;2,72;10,36688
290390;-5,53;7,81;2,79;9,97175
290400;-5,01;7,66;2,86;9,59103
290410;-4,64;7,36;2,78;9,13034
290420;-4,41;7,05;2,55;8,70331
290430;-4,19;6,60;2,02;8,07306
290440;-3,89;6,22;1,57;7,50132
290450;-3,59;5,92;1,27;7,03422
290460;-3,22;5,84;1,34;6,80017
290470;-2,92;5,92;1,26;6,71619
290480;-2,77;6,14;1,26;6,85673
290490;-2,55;6,52;1,41;7,14443
290500;-2,78;7,05;1,94;7,82477
290510;-2,63;7,05;2,54;7,94363
290520;-2,48;6,98;2,69;7,87705
290530;-2,40;6,75;2,46;7,57609
290540;-2,40;6,30;2,16;7,07387
290550;-2,55;6,07;1,78;6,81824
290560;-2,62;5,99;1,41;6,6904
290570;-2,77;5,99;1,33;6,73514
290580;-2,85;5,99;1,41;6,78131
290590;-2,99;5,99;1,71;6,91344
290600;-3,07;6,14;2,09;7,17796
290610;-3,07;6,52;2,24;7,54901
290620;-3,30;7,13;2,25;8,16949
290630;-3,37;7,28;2,10;8,29389
290640;-3,59;7,28;1,72;8,3016
290650;-3,67;7,21;1,50;8,22379
290660;-3,97;7,28;1,50;8,42708
290670;-4,26;7,28;1,58;8,5852
290680;-4,56;6,98;1,58;8,48425
290690;-5,01;7,05;2,18;8,92182
290700;-5,38;7,13;2,86;9,37936
290710;-5,98;7,05;3,47;9,87283
290720;-6,72;7,43;3,85;10,73454
290730;-6,80;7,96;4,38;11,34863
290740;-6,88;9,48;3,34;12,18019
290750;-7,18;10,47;3,13;13,07166
290760;-7,55;11,00;3,66;13,83391
290770;-7,41;11,91;3,89;14,55297
290780;-7,04;12,97;4,27;15,36179
290790;-6,97;13,12;4,72;15,58703
290800;-6,66;11,61;4,85;14,23458
290810;-6,66;10,54;4,40;13,22199
290820;-6,36;11,23;4,32;13,60847
290830;-5,99;11,91;4,55;14,08633
290840;-5,99;12,21;4,85;14,44242
290850;-6,07;11,83;4,62;14,07837
290860;-6,51;11,08;4,10;13,48459
290870;-6,73;10,39;3,50;12,86527
290880;-6,58;9,79;2,97;12,15869
290890;-6,58;9,33;2,81;11,75753
290900;-6,65;8,50;2,88;11,16662
290910;-6,42;7,96;2,80;10,60869
290920;-5,90;7,51;2,72;9,93034
290930;-5,31;7,05;2,86;9,27832
290940;-4,86;6,52;2,78;8,59378
290950;-4,56;5,99;2,25;7,85645
290960;-4,26;5,54;1,42;7,12679
290970;-3,81;5,16;1,26;6,53499
290980;-3,29;4,85;1,26;5,99527
290990;-2,77;5,08;1,03;5,87706
291000;-2,40;5,69;0,73;6,21664
291010;-2,03;6,60;1,03;6,98059
291020;-2,26;7,21;1,94;7,79509
291030;-2,26;7,21;2,61;7,98962
291040;-2,48;7,05;2,76;7,97014
291050;-2,63;6,90;2,39;7,76085
291060;-2,48;6,60;2,01;7,32922
291070;-2,33;6,22;1,48;6,8037
291080;-2,32;5,92;0,96;6,42745
291090;-2,47;5,76;0,73;6,31406
291100;-2,84;5,76;0,88;6,48781
291110;-3,22;6,07;1,41;7,01233
291120;-3,29;6,30;2,02;7,38452
291130;-2,92;6,52;2,39;7,53592
291140;-3,07;7,21;2,47;8,21375
291150;-3,45;7,59;2,55;8,71272
291160;-3,82;7,66;2,25;8,85165
291170;-4,12;7,51;1,88;8,76704
291180;-4,19;7,43;1,66;8,69164
291190;-4,19;7,43;1,43;8,65178
291200;-4,41;7,51;1,51;8,83983
291210;-4,93;7,43;1,96;9,13452
291220;-5,68;7,28;2,64;9,60427
291230;-6,12;6,98;3,24;9,83332
291240;-6,35;6,75;3,54;9,91871
291250;-6,42;6,98;3,77;10,20427
291260;-5,98;7,74;3,70;10,45209
291270;-6,36;9,33;2,74;11,61553
291280;-7,18;10,39;3,20;13,02885
291290;-7,33;11,15;3,66;13,83512
291300;-7,19;12,14;4,04;14,67011
291310;-7,19;12,90;4,57;15,45275
291320;-7,19;12,74;5,16;15,51464
291330;-6,66;11,23;5,07;14,00443
291340;-6,73;10,77;4,55;13,49159
291350;-6,36;11,45;4,40;13,82193
291360;-5,99;12,06;4,55;14,21581
291370;-5,92;12,36;4,78;14,51678
291380;-5,92;12,06;4,62;14,20858
291390;-6,36;11,23;4,10;13,53869
291400;-6,81;10,47;3,57;12,98664
291410;-6,73;9,86;3,12;12,33833
291420;-6,73;9,25;3,11;11,85664
291430;-6,80;8,57;3,03;11,35313
291440;-6,57;7,96;2,88;10,71973
291450;-5,98;7,59;2,72;10,0327
291460;-5,31;7,13;2,71;9,29166
291470;-4,78;6,52;2,63;8,50432
291480;-4,33;5,99;2,10;7,68584
291490;-3,96;5,54;1,34;6,93817
291500;-3,44;5,16;1,03;6,28388
291510;-2,99;5,08;1,03;5,98613
291520;-2,77;5,46;0,73;6,16638
291530;-2,48;6,45;0,66;6,93722
291540;-2,48;7,43;1,12;7,91471
291550;-2,41;7,59;1,87;8,17302
291560;-2,40;7,36;2,46;8,12256
291570;-2,40;7,28;2,69;8,12601
291580;-2,18;7,05;2,54;7,80625
291590;-2,03;6,52;2,16;7,16343
291600;-2,10;5,99;1,85;6,61452
291610;-2,32;5,54;1,55;6,20189
291620;-2,47;5,31;1,25;5,98822
291630;-2,62;5,23;0,95;5,92888
291640;-2,62;5,46;0,81;6,11023
291650;-2,55;5,76;0,81;6,35299
291660;-2,77;6,37;1,04;7,02488
291670;-3,30;6,90;2,02;7,91018
291680;-3,30;7,05;2,92;8,31523
291690;-3,37;7,74;2,85;8,90847
291700;-3,60;8,42;2,41;9,46799
291710;-3,82;8,42;1,96;9,45208
291720;-4,12;8,04;1,88;9,22762
291730;-4,64;7,81;1,96;9,29513
291740;-5,16;7,59;1,89;9,36512
291750;-5,60;7,36;2,04;9,47079
291760;-5,98;7,21;2,57;9,70679
291770;-6,27;6,83;3,17;9,79539
291780;-6,42;6,83;3,47;9,99188
291790;-6,57;7,13;3,70;10,37604
291800;-6,35;7,81;3,92;10,80512
291810;-5,98;8,88;3,40;11,23108
291820;-6,66;10,39;3,05;12,71146
291830;-7,03;10,92;3,58;13,47348
291840;-6,96;11,53;3,73;13,97432
291850;-6,81;12,06;4,03;14,42665
291860;-6,81;12,36;4,48;14,81158
291870;-6,59;11,83;4,85;14,38656
291880;-5,99;10,24;4,54;12,69985
291890;-5,91;10,16;4,01;12,42364
291900;-5,54;10,77;4,01;12,76026
291910;-5,54;11,30;4,17;13,25997
291920;-5,69;11,38;4,32;13,43598
291930;-6,14;10,92;4,24;13,22838
291940;-6,43;10,54;3,94;12,96609
291950;-6,58;10,16;3,49;12,60253
291960;-6,51;9,94;3,12;12,27931
291970;-6,66;9,79;3,19;12,25633
291980;-6,73;9,25;3,34;11,91769
291990;-6,50;8,95;3,33;11,5553
292000;-5,98;8,57;3,25;10,94522
292010;-5,46;8,04;3,09;10,19771
292020;-4,86;7,36;2,86;9,26925
292030;-4,49;6,60;2,40;8,33256
292040;-4,26;5,92;1,72;7,48999
292050;-3,96;5,31;1,26;6,74217
292060;-3,51;5,01;1,26;6,24277
292070;-3,21;5,23;1,03;6,22745
292080;-2,77;5,92;0,81;6,5827
292090;-2,63;6,90;1,04;7,45706
292100;-2,40;7,21;1,49;7,74067
292110;-2,26;7,21;2,09;7,83371
292120;-2,11;7,05;2,31;7,71531
292130;-1,88;6,75;2,23;7,35469
292140;-1,73;6,45;2,00;6,96937
292150;-1,95;5,99;1,63;6,50857
292160;-2,25;5,54;1,18;6,09075
292170;-2,62;5,23;0,95;5,92888
292180;-2,84;5,01;0,73;5,80184
292190;-2,92;5,23;0,51;6,01242
292200;-2,84;5,54;0,51;6,24484
292210;-3,22;6,14;1,04;7,01311
292220;-3,59;6,60;2,24;7,84122
292230;-3,22;6,90;2,92;8,15642
292240;-3,22;7,74;2,85;8,85248
292250;-3,38;8,34;2,55;9,35606
292260;-3,45;8,12;2,18;9,08343
292270;-3,52;7,66;2,03;8,67139
292280;-3,67;7,51;1,95;8,58256
292290;-4,19;7,59;2,11;8,91807
292300;-4,79;7,59;2,19;9,23128
292310;-5,46;7,43;2,49;9,55022
292320;-6,12;7,28;2,94;9,95982
292330;-7,02;7,28;3,48;10,69338
292340;-7,17;7,89;4,08;11,41295
292350;-7,02;8,88;3,56;11,86491
292360;-7,55;10,32;3,35;13,21583
292370;-7,78;10,77;3,96;13,86056
292380;-7,56;11,76;4,11;14,56727
292390;-7,26;12,74;4,49;15,33839
292400;-6,97;13,12;4,87;15,63306
292410;-6,59;12,06;5,08;14,65192
292420;-6,14;10,24;4,69;12,82519
292430;-5,76;10,47;4,24;12,67892
292440;-5,39;11,00;4,24;12,96246
292450;-5,32;11,38;4,24;13,25714
292460;-5,47;11,45;4,32;13,40723
292470;-5,92;10,92;4,17;13,10171
292480;-6,43;10,16;3,94;12,65788
292490;-6,65;9,63;3,34;12,17481
292500;-6,58;9,41;3,04;11,87373
292510;-6,50;9,18;2,96;11,63208
292520;-6,50;8,80;2,96;11,3335
292530;-6,20;8,50;3,03;10,94582
292540;-5,68;8,34;3,10;10,5596
292550;-5,16;7,96;3,02;9,95727
292560;-4,79;7,59;2,94;9,43675
292570;-4,49;7,05;2,63;8,76326
292580;-4,19;6,45;2,02;7,94852
292590;-4,04;5,76;1,42;7,17744
